date,city,aqi,pm25,data_source
2024-05-05,Mumbai,56.0,22.4,synthetic_realistic
2024-05-06,Mumbai,135.0,54.1,synthetic_realistic
2024-05-07,Mumbai,68.0,27.3,synthetic_realistic
2024-05-08,Mumbai,95.0,37.9,synthetic_realistic
2024-05-09,Mumbai,89.0,35.6,synthetic_realistic
2024-05-10,Mumbai,107.0,42.9,synthetic_realistic
2024-05-11,Mumbai,96.0,38.3,synthetic_realistic
2024-05-12,Mumbai,100.0,40.0,synthetic_realistic
2024-05-13,Mumbai,107.0,42.8,synthetic_realistic
2024-05-14,Mumbai,106.0,42.5,synthetic_realistic
2024-05-15,Mumbai,80.0,31.9,synthetic_realistic
2024-05-16,Mumbai,108.0,43.2,synthetic_realistic
2024-05-17,Mumbai,102.0,41.0,synthetic_realistic
2024-05-18,Mumbai,67.0,27.0,synthetic_realistic
2024-05-19,Mumbai,90.0,36.0,synthetic_realistic
2024-05-20,Mumbai,93.0,37.1,synthetic_realistic
2024-05-21,Mumbai,81.0,32.2,synthetic_realistic
2024-05-22,Mumbai,90.0,36.1,synthetic_realistic
2024-05-23,Mumbai,81.0,32.4,synthetic_realistic
2024-05-24,Mumbai,91.0,36.5,synthetic_realistic
2024-05-25,Mumbai,94.0,37.5,synthetic_realistic
2024-05-26,Mumbai,94.0,37.4,synthetic_realistic
2024-05-27,Mumbai,105.0,42.2,synthetic_realistic
2024-05-28,Mumbai,104.0,41.6,synthetic_realistic
2024-05-29,Mumbai,75.0,30.2,synthetic_realistic
2024-05-30,Mumbai,100.0,39.9,synthetic_realistic
2024-05-31,Mumbai,93.0,37.3,synthetic_realistic
2024-06-01,Mumbai,87.0,34.6,synthetic_realistic
2024-06-02,Mumbai,75.0,29.8,synthetic_realistic
2024-06-03,Mumbai,95.0,37.8,synthetic_realistic
2024-06-04,Mumbai,74.0,29.5,synthetic_realistic
2024-06-05,Mumbai,97.0,38.8,synthetic_realistic
2024-06-06,Mumbai,103.0,41.2,synthetic_realistic
2024-06-07,Mumbai,96.0,38.5,synthetic_realistic
2024-06-08,Mumbai,45.0,17.8,synthetic_realistic
2024-06-09,Mumbai,66.0,26.5,synthetic_realistic
2024-06-10,Mumbai,91.0,36.6,synthetic_realistic
2024-06-11,Mumbai,121.0,48.4,synthetic_realistic
2024-06-12,Mumbai,66.0,26.2,synthetic_realistic
2024-06-13,Mumbai,77.0,30.8,synthetic_realistic
2024-06-14,Mumbai,107.0,42.7,synthetic_realistic
2024-06-15,Mumbai,68.0,27.4,synthetic_realistic
2024-06-16,Mumbai,77.0,30.8,synthetic_realistic
2024-06-17,Mumbai,65.0,25.9,synthetic_realistic
2024-06-18,Mumbai,78.0,31.3,synthetic_realistic
2024-06-19,Mumbai,96.0,38.5,synthetic_realistic
2024-06-20,Mumbai,84.0,33.8,synthetic_realistic
2024-06-21,Mumbai,97.0,38.7,synthetic_realistic
2024-06-22,Mumbai,56.0,22.4,synthetic_realistic
2024-06-23,Mumbai,96.0,38.3,synthetic_realistic
2024-06-24,Mumbai,90.0,36.0,synthetic_realistic
2024-06-25,Mumbai,101.0,40.3,synthetic_realistic
2024-06-26,Mumbai,94.0,37.5,synthetic_realistic
2024-06-27,Mumbai,77.0,30.8,synthetic_realistic
2024-06-28,Mumbai,77.0,30.8,synthetic_realistic
2024-06-29,Mumbai,90.0,35.9,synthetic_realistic
2024-06-30,Mumbai,55.0,22.1,synthetic_realistic
2024-07-01,Mumbai,89.0,35.6,synthetic_realistic
2024-07-02,Mumbai,102.0,40.8,synthetic_realistic
2024-07-03,Mumbai,91.0,36.6,synthetic_realistic
2024-07-04,Mumbai,95.0,38.1,synthetic_realistic
2024-07-05,Mumbai,75.0,30.2,synthetic_realistic
2024-07-06,Mumbai,53.0,21.3,synthetic_realistic
2024-07-07,Mumbai,68.0,27.1,synthetic_realistic
2024-07-08,Mumbai,58.0,23.3,synthetic_realistic
2024-07-09,Mumbai,92.0,36.8,synthetic_realistic
2024-07-10,Mumbai,84.0,33.6,synthetic_realistic
2024-07-11,Mumbai,79.0,31.7,synthetic_realistic
2024-07-12,Mumbai,82.0,32.9,synthetic_realistic
2024-07-13,Mumbai,77.0,30.7,synthetic_realistic
2024-07-14,Mumbai,89.0,35.4,synthetic_realistic
2024-07-15,Mumbai,100.0,39.8,synthetic_realistic
2024-07-16,Mumbai,84.0,33.4,synthetic_realistic
2024-07-17,Mumbai,86.0,34.4,synthetic_realistic
2024-07-18,Mumbai,79.0,31.5,synthetic_realistic
2024-07-19,Mumbai,96.0,38.4,synthetic_realistic
2024-07-20,Mumbai,70.0,27.9,synthetic_realistic
2024-07-21,Mumbai,80.0,32.2,synthetic_realistic
2024-07-22,Mumbai,61.0,24.4,synthetic_realistic
2024-07-23,Mumbai,94.0,37.5,synthetic_realistic
2024-07-24,Mumbai,84.0,33.8,synthetic_realistic
2024-07-25,Mumbai,106.0,42.5,synthetic_realistic
2024-07-26,Mumbai,88.0,35.4,synthetic_realistic
2024-07-27,Mumbai,78.0,31.3,synthetic_realistic
2024-07-28,Mumbai,92.0,36.6,synthetic_realistic
2024-07-29,Mumbai,95.0,37.9,synthetic_realistic
2024-07-30,Mumbai,86.0,34.4,synthetic_realistic
2024-07-31,Mumbai,100.0,40.0,synthetic_realistic
2024-08-01,Mumbai,103.0,41.4,synthetic_realistic
2024-08-02,Mumbai,97.0,38.9,synthetic_realistic
2024-08-03,Mumbai,94.0,37.5,synthetic_realistic
2024-08-04,Mumbai,88.0,35.3,synthetic_realistic
2024-08-05,Mumbai,85.0,33.9,synthetic_realistic
2024-08-06,Mumbai,86.0,34.5,synthetic_realistic
2024-08-07,Mumbai,112.0,44.8,synthetic_realistic
2024-08-08,Mumbai,99.0,39.4,synthetic_realistic
2024-08-09,Mumbai,78.0,31.1,synthetic_realistic
2024-08-10,Mumbai,106.0,42.6,synthetic_realistic
2024-08-11,Mumbai,91.0,36.5,synthetic_realistic
2024-08-12,Mumbai,104.0,41.7,synthetic_realistic
2024-08-13,Mumbai,84.0,33.4,synthetic_realistic
2024-08-14,Mumbai,73.0,29.2,synthetic_realistic
2024-08-15,Mumbai,85.0,33.9,synthetic_realistic
2024-08-16,Mumbai,111.0,44.2,synthetic_realistic
2024-08-17,Mumbai,51.0,20.5,synthetic_realistic
2024-08-18,Mumbai,83.0,33.2,synthetic_realistic
2024-08-19,Mumbai,102.0,40.7,synthetic_realistic
2024-08-20,Mumbai,101.0,40.3,synthetic_realistic
2024-08-21,Mumbai,138.0,55.2,synthetic_realistic
2024-08-22,Mumbai,83.0,33.2,synthetic_realistic
2024-08-23,Mumbai,98.0,39.2,synthetic_realistic
2024-08-24,Mumbai,85.0,33.8,synthetic_realistic
2024-08-25,Mumbai,101.0,40.4,synthetic_realistic
2024-08-26,Mumbai,125.0,50.0,synthetic_realistic
2024-08-27,Mumbai,111.0,44.3,synthetic_realistic
2024-08-28,Mumbai,112.0,44.7,synthetic_realistic
2024-08-29,Mumbai,119.0,47.6,synthetic_realistic
2024-08-30,Mumbai,87.0,34.7,synthetic_realistic
2024-08-31,Mumbai,98.0,39.4,synthetic_realistic
2024-09-01,Mumbai,83.0,33.1,synthetic_realistic
2024-09-02,Mumbai,140.0,55.8,synthetic_realistic
2024-09-03,Mumbai,120.0,47.9,synthetic_realistic
2024-09-04,Mumbai,110.0,44.1,synthetic_realistic
2024-09-05,Mumbai,135.0,54.1,synthetic_realistic
2024-09-06,Mumbai,129.0,51.7,synthetic_realistic
2024-09-07,Mumbai,86.0,34.3,synthetic_realistic
2024-09-08,Mumbai,107.0,42.9,synthetic_realistic
2024-09-09,Mumbai,87.0,34.8,synthetic_realistic
2024-09-10,Mumbai,142.0,56.9,synthetic_realistic
2024-09-11,Mumbai,82.0,32.8,synthetic_realistic
2024-09-12,Mumbai,109.0,43.5,synthetic_realistic
2024-09-13,Mumbai,113.0,45.4,synthetic_realistic
2024-09-14,Mumbai,106.0,42.3,synthetic_realistic
2024-09-15,Mumbai,134.0,53.6,synthetic_realistic
2024-09-16,Mumbai,140.0,55.8,synthetic_realistic
2024-09-17,Mumbai,117.0,46.7,synthetic_realistic
2024-09-18,Mumbai,111.0,44.5,synthetic_realistic
2024-09-19,Mumbai,109.0,43.5,synthetic_realistic
2024-09-20,Mumbai,106.0,42.2,synthetic_realistic
2024-09-21,Mumbai,120.0,48.0,synthetic_realistic
2024-09-22,Mumbai,104.0,41.6,synthetic_realistic
2024-09-23,Mumbai,110.0,43.8,synthetic_realistic
2024-09-24,Mumbai,138.0,55.4,synthetic_realistic
2024-09-25,Mumbai,103.0,41.3,synthetic_realistic
2024-09-26,Mumbai,109.0,43.4,synthetic_realistic
2024-09-27,Mumbai,135.0,54.1,synthetic_realistic
2024-09-28,Mumbai,123.0,49.3,synthetic_realistic
2024-09-29,Mumbai,130.0,52.0,synthetic_realistic
2024-09-30,Mumbai,122.0,48.6,synthetic_realistic
2024-10-01,Mumbai,128.0,51.1,synthetic_realistic
2024-10-02,Mumbai,146.0,58.3,synthetic_realistic
2024-10-03,Mumbai,136.0,54.4,synthetic_realistic
2024-10-04,Mumbai,99.0,39.6,synthetic_realistic
2024-10-05,Mumbai,144.0,57.7,synthetic_realistic
2024-10-06,Mumbai,135.0,53.9,synthetic_realistic
2024-10-07,Mumbai,135.0,54.1,synthetic_realistic
2024-10-08,Mumbai,135.0,53.8,synthetic_realistic
2024-10-09,Mumbai,138.0,55.2,synthetic_realistic
2024-10-10,Mumbai,146.0,58.5,synthetic_realistic
2024-10-11,Mumbai,134.0,53.8,synthetic_realistic
2024-10-12,Mumbai,134.0,53.5,synthetic_realistic
2024-10-13,Mumbai,133.0,53.0,synthetic_realistic
2024-10-14,Mumbai,125.0,50.1,synthetic_realistic
2024-10-15,Mumbai,164.0,65.5,synthetic_realistic
2024-10-16,Mumbai,144.0,57.5,synthetic_realistic
2024-10-17,Mumbai,164.0,65.8,synthetic_realistic
2024-10-18,Mumbai,155.0,62.1,synthetic_realistic
2024-10-19,Mumbai,150.0,59.9,synthetic_realistic
2024-10-20,Mumbai,139.0,55.6,synthetic_realistic
2024-10-21,Mumbai,149.0,59.6,synthetic_realistic
2024-10-22,Mumbai,136.0,54.5,synthetic_realistic
2024-10-23,Mumbai,130.0,51.8,synthetic_realistic
2024-10-24,Mumbai,115.0,45.9,synthetic_realistic
2024-10-25,Mumbai,131.0,52.4,synthetic_realistic
2024-10-26,Mumbai,142.0,56.6,synthetic_realistic
2024-10-27,Mumbai,129.0,51.7,synthetic_realistic
2024-10-28,Mumbai,137.0,54.7,synthetic_realistic
2024-10-29,Mumbai,153.0,61.3,synthetic_realistic
2024-10-30,Mumbai,123.0,49.3,synthetic_realistic
2024-10-31,Mumbai,144.0,57.5,synthetic_realistic
2024-11-01,Mumbai,198.0,79.1,synthetic_realistic
2024-11-02,Mumbai,138.0,55.2,synthetic_realistic
2024-11-03,Mumbai,159.0,63.8,synthetic_realistic
2024-11-04,Mumbai,161.0,64.3,synthetic_realistic
2024-11-05,Mumbai,158.0,63.3,synthetic_realistic
2024-11-06,Mumbai,153.0,61.0,synthetic_realistic
2024-11-07,Mumbai,131.0,52.6,synthetic_realistic
2024-11-08,Mumbai,161.0,64.3,synthetic_realistic
2024-11-09,Mumbai,131.0,52.5,synthetic_realistic
2024-11-10,Mumbai,135.0,53.9,synthetic_realistic
2024-11-11,Mumbai,137.0,54.8,synthetic_realistic
2024-11-12,Mumbai,161.0,64.5,synthetic_realistic
2024-11-13,Mumbai,168.0,67.2,synthetic_realistic
2024-11-14,Mumbai,151.0,60.6,synthetic_realistic
2024-11-15,Mumbai,131.0,52.3,synthetic_realistic
2024-11-16,Mumbai,147.0,58.9,synthetic_realistic
2024-11-17,Mumbai,154.0,61.5,synthetic_realistic
2024-11-18,Mumbai,147.0,58.9,synthetic_realistic
2024-11-19,Mumbai,125.0,49.9,synthetic_realistic
2024-11-20,Mumbai,156.0,62.5,synthetic_realistic
2024-11-21,Mumbai,162.0,64.6,synthetic_realistic
2024-11-22,Mumbai,163.0,65.2,synthetic_realistic
2024-11-23,Mumbai,134.0,53.4,synthetic_realistic
2024-11-24,Mumbai,148.0,59.3,synthetic_realistic
2024-11-25,Mumbai,180.0,72.0,synthetic_realistic
2024-11-26,Mumbai,179.0,71.5,synthetic_realistic
2024-11-27,Mumbai,174.0,69.4,synthetic_realistic
2024-11-28,Mumbai,163.0,65.4,synthetic_realistic
2024-11-29,Mumbai,190.0,75.9,synthetic_realistic
2024-11-30,Mumbai,159.0,63.6,synthetic_realistic
2024-12-01,Mumbai,125.0,50.1,synthetic_realistic
2024-12-02,Mumbai,168.0,67.2,synthetic_realistic
2024-12-03,Mumbai,171.0,68.4,synthetic_realistic
2024-12-04,Mumbai,155.0,62.1,synthetic_realistic
2024-12-05,Mumbai,145.0,57.8,synthetic_realistic
2024-12-06,Mumbai,153.0,61.1,synthetic_realistic
2024-12-07,Mumbai,166.0,66.3,synthetic_realistic
2024-12-08,Mumbai,161.0,64.4,synthetic_realistic
2024-12-09,Mumbai,179.0,71.6,synthetic_realistic
2024-12-10,Mumbai,158.0,63.3,synthetic_realistic
2024-12-11,Mumbai,149.0,59.6,synthetic_realistic
2024-12-12,Mumbai,187.0,74.6,synthetic_realistic
2024-12-13,Mumbai,150.0,60.1,synthetic_realistic
2024-12-14,Mumbai,146.0,58.4,synthetic_realistic
2024-12-15,Mumbai,133.0,53.2,synthetic_realistic
2024-12-16,Mumbai,159.0,63.6,synthetic_realistic
2024-12-17,Mumbai,152.0,60.8,synthetic_realistic
2024-12-18,Mumbai,201.0,80.3,synthetic_realistic
2024-12-19,Mumbai,167.0,66.9,synthetic_realistic
2024-12-20,Mumbai,201.0,80.4,synthetic_realistic
2024-12-21,Mumbai,154.0,61.6,synthetic_realistic
2024-12-22,Mumbai,175.0,69.9,synthetic_realistic
2024-12-23,Mumbai,159.0,63.7,synthetic_realistic
2024-12-24,Mumbai,180.0,71.9,synthetic_realistic
2024-12-25,Mumbai,183.0,73.2,synthetic_realistic
2024-12-26,Mumbai,190.0,75.9,synthetic_realistic
2024-12-27,Mumbai,159.0,63.7,synthetic_realistic
2024-12-28,Mumbai,166.0,66.4,synthetic_realistic
2024-12-29,Mumbai,140.0,56.1,synthetic_realistic
2024-12-30,Mumbai,163.0,65.4,synthetic_realistic
2024-12-31,Mumbai,150.0,60.1,synthetic_realistic
2020-07-01,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-02,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-03,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-04,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-05,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-06,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-07,Bengaluru,40.0,15.9,synthetic_realistic
2020-07-08,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-09,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-10,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-11,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-12,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-13,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-14,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-15,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-16,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-17,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-18,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-19,Bengaluru,34.0,13.8,synthetic_realistic
2020-07-20,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-21,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-22,Bengaluru,31.0,12.4,synthetic_realistic
2020-07-23,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-24,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-25,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-26,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-27,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-28,Bengaluru,47.0,18.8,synthetic_realistic
2020-07-29,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-30,Bengaluru,30.0,12.0,synthetic_realistic
2020-07-31,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-01,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-02,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-03,Bengaluru,41.0,16.5,synthetic_realistic
2020-08-04,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-05,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-06,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-07,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-08,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-09,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-10,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-11,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-12,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-13,Bengaluru,31.0,12.4,synthetic_realistic
2020-08-14,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-15,Bengaluru,37.0,14.6,synthetic_realistic
2020-08-16,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-17,Bengaluru,34.0,13.7,synthetic_realistic
2020-08-18,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-19,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-20,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-21,Bengaluru,47.0,18.8,synthetic_realistic
2020-08-22,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-23,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-24,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-25,Bengaluru,35.0,14.1,synthetic_realistic
2020-08-26,Bengaluru,46.0,18.3,synthetic_realistic
2020-08-27,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-28,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-29,Bengaluru,37.0,14.8,synthetic_realistic
2020-08-30,Bengaluru,30.0,12.0,synthetic_realistic
2020-08-31,Bengaluru,30.0,12.0,synthetic_realistic
2020-09-01,Bengaluru,43.0,17.2,synthetic_realistic
2020-09-02,Bengaluru,38.0,15.4,synthetic_realistic
2020-09-03,Bengaluru,36.0,14.5,synthetic_realistic
2020-09-04,Bengaluru,54.0,21.5,synthetic_realistic
2020-09-05,Bengaluru,51.0,20.5,synthetic_realistic
2020-09-06,Bengaluru,30.0,12.0,synthetic_realistic
2020-09-07,Bengaluru,31.0,12.4,synthetic_realistic
2020-09-08,Bengaluru,35.0,13.9,synthetic_realistic
2020-09-09,Bengaluru,66.0,26.3,synthetic_realistic
2020-09-10,Bengaluru,34.0,13.4,synthetic_realistic
2020-09-11,Bengaluru,53.0,21.4,synthetic_realistic
2020-09-12,Bengaluru,30.0,12.0,synthetic_realistic
2020-09-13,Bengaluru,30.0,12.0,synthetic_realistic
2020-09-14,Bengaluru,60.0,23.9,synthetic_realistic
2020-09-15,Bengaluru,47.0,18.6,synthetic_realistic
2020-09-16,Bengaluru,34.0,13.6,synthetic_realistic
2020-09-17,Bengaluru,47.0,18.8,synthetic_realistic
2020-09-18,Bengaluru,44.0,17.4,synthetic_realistic
2020-09-19,Bengaluru,44.0,17.8,synthetic_realistic
2020-09-20,Bengaluru,30.0,12.0,synthetic_realistic
2020-09-21,Bengaluru,52.0,20.9,synthetic_realistic
2020-09-22,Bengaluru,68.0,27.3,synthetic_realistic
2020-09-23,Bengaluru,63.0,25.2,synthetic_realistic
2020-09-24,Bengaluru,45.0,18.1,synthetic_realistic
2020-09-25,Bengaluru,47.0,18.7,synthetic_realistic
2020-09-26,Bengaluru,59.0,23.5,synthetic_realistic
2020-09-27,Bengaluru,66.0,26.5,synthetic_realistic
2020-09-28,Bengaluru,64.0,25.5,synthetic_realistic
2020-09-29,Bengaluru,45.0,18.2,synthetic_realistic
2020-09-30,Bengaluru,58.0,23.0,synthetic_realistic
2020-10-01,Bengaluru,51.0,20.4,synthetic_realistic
2020-10-02,Bengaluru,66.0,26.3,synthetic_realistic
2020-10-03,Bengaluru,56.0,22.5,synthetic_realistic
2020-10-04,Bengaluru,76.0,30.6,synthetic_realistic
2020-10-05,Bengaluru,56.0,22.5,synthetic_realistic
2020-10-06,Bengaluru,54.0,21.7,synthetic_realistic
2020-10-07,Bengaluru,72.0,28.6,synthetic_realistic
2020-10-08,Bengaluru,58.0,23.3,synthetic_realistic
2020-10-09,Bengaluru,105.0,42.1,synthetic_realistic
2020-10-10,Bengaluru,30.0,12.0,synthetic_realistic
2020-10-11,Bengaluru,65.0,26.0,synthetic_realistic
2020-10-12,Bengaluru,56.0,22.2,synthetic_realistic
2020-10-13,Bengaluru,57.0,22.6,synthetic_realistic
2020-10-14,Bengaluru,70.0,27.9,synthetic_realistic
2020-10-15,Bengaluru,67.0,26.6,synthetic_realistic
2020-10-16,Bengaluru,87.0,34.7,synthetic_realistic
2020-10-17,Bengaluru,68.0,27.0,synthetic_realistic
2020-10-18,Bengaluru,70.0,28.0,synthetic_realistic
2020-10-19,Bengaluru,59.0,23.6,synthetic_realistic
2020-10-20,Bengaluru,72.0,28.8,synthetic_realistic
2020-10-21,Bengaluru,51.0,20.3,synthetic_realistic
2020-10-22,Bengaluru,69.0,27.4,synthetic_realistic
2020-10-23,Bengaluru,94.0,37.7,synthetic_realistic
2020-10-24,Bengaluru,56.0,22.5,synthetic_realistic
2020-10-25,Bengaluru,67.0,26.8,synthetic_realistic
2020-10-26,Bengaluru,87.0,34.8,synthetic_realistic
2020-10-27,Bengaluru,64.0,25.5,synthetic_realistic
2020-10-28,Bengaluru,67.0,27.0,synthetic_realistic
2020-10-29,Bengaluru,33.0,13.4,synthetic_realistic
2020-10-30,Bengaluru,70.0,27.9,synthetic_realistic
2020-10-31,Bengaluru,97.0,38.8,synthetic_realistic
2020-11-01,Bengaluru,89.0,35.7,synthetic_realistic
2020-11-02,Bengaluru,93.0,37.3,synthetic_realistic
2020-11-03,Bengaluru,68.0,27.4,synthetic_realistic
2020-11-04,Bengaluru,59.0,23.6,synthetic_realistic
2020-11-05,Bengaluru,88.0,35.4,synthetic_realistic
2020-11-06,Bengaluru,83.0,33.3,synthetic_realistic
2020-11-07,Bengaluru,88.0,35.3,synthetic_realistic
2020-11-08,Bengaluru,91.0,36.5,synthetic_realistic
2020-11-09,Bengaluru,62.0,24.7,synthetic_realistic
2020-11-10,Bengaluru,78.0,31.4,synthetic_realistic
2020-11-11,Bengaluru,93.0,37.1,synthetic_realistic
2020-11-12,Bengaluru,72.0,28.6,synthetic_realistic
2020-11-13,Bengaluru,90.0,36.1,synthetic_realistic
2020-11-14,Bengaluru,50.0,20.1,synthetic_realistic
2020-11-15,Bengaluru,63.0,25.1,synthetic_realistic
2020-11-16,Bengaluru,85.0,34.0,synthetic_realistic
2020-11-17,Bengaluru,95.0,37.8,synthetic_realistic
2020-11-18,Bengaluru,63.0,25.3,synthetic_realistic
2020-11-19,Bengaluru,102.0,40.9,synthetic_realistic
2020-11-20,Bengaluru,77.0,30.6,synthetic_realistic
2020-11-21,Bengaluru,86.0,34.6,synthetic_realistic
2020-11-22,Bengaluru,92.0,36.9,synthetic_realistic
2020-11-23,Bengaluru,103.0,41.4,synthetic_realistic
2020-11-24,Bengaluru,82.0,32.9,synthetic_realistic
2020-11-25,Bengaluru,81.0,32.4,synthetic_realistic
2020-11-26,Bengaluru,93.0,37.2,synthetic_realistic
2020-11-27,Bengaluru,64.0,25.5,synthetic_realistic
2020-11-28,Bengaluru,94.0,37.5,synthetic_realistic
2020-11-29,Bengaluru,86.0,34.2,synthetic_realistic
2020-11-30,Bengaluru,83.0,33.1,synthetic_realistic
2020-12-01,Bengaluru,85.0,34.2,synthetic_realistic
2020-12-02,Bengaluru,81.0,32.4,synthetic_realistic
2020-12-03,Bengaluru,91.0,36.5,synthetic_realistic
2020-12-04,Bengaluru,73.0,29.4,synthetic_realistic
2020-12-05,Bengaluru,69.0,27.6,synthetic_realistic
2020-12-06,Bengaluru,100.0,40.1,synthetic_realistic
2020-12-07,Bengaluru,102.0,40.7,synthetic_realistic
2020-12-08,Bengaluru,112.0,44.8,synthetic_realistic
2020-12-09,Bengaluru,91.0,36.3,synthetic_realistic
2020-12-10,Bengaluru,101.0,40.6,synthetic_realistic
2020-12-11,Bengaluru,83.0,33.1,synthetic_realistic
2020-12-12,Bengaluru,101.0,40.3,synthetic_realistic
2020-12-13,Bengaluru,86.0,34.2,synthetic_realistic
2020-12-14,Bengaluru,65.0,26.1,synthetic_realistic
2020-12-15,Bengaluru,97.0,38.8,synthetic_realistic
2020-12-16,Bengaluru,94.0,37.5,synthetic_realistic
2020-12-17,Bengaluru,102.0,40.6,synthetic_realistic
2020-12-18,Bengaluru,102.0,41.0,synthetic_realistic
2020-12-19,Bengaluru,96.0,38.5,synthetic_realistic
2020-12-20,Bengaluru,102.0,40.7,synthetic_realistic
2020-12-21,Bengaluru,124.0,49.7,synthetic_realistic
2020-12-22,Bengaluru,109.0,43.6,synthetic_realistic
2020-12-23,Bengaluru,105.0,42.1,synthetic_realistic
2020-12-24,Bengaluru,98.0,39.2,synthetic_realistic
2020-12-25,Bengaluru,107.0,42.9,synthetic_realistic
2020-12-26,Bengaluru,92.0,36.7,synthetic_realistic
2020-12-27,Bengaluru,108.0,43.4,synthetic_realistic
2020-12-28,Bengaluru,111.0,44.5,synthetic_realistic
2020-12-29,Bengaluru,109.0,43.4,synthetic_realistic
2020-12-30,Bengaluru,109.0,43.4,synthetic_realistic
2020-12-31,Bengaluru,74.0,29.8,synthetic_realistic
2021-01-01,Bengaluru,100.0,39.9,synthetic_realistic
2021-01-02,Bengaluru,80.0,31.9,synthetic_realistic
2021-01-03,Bengaluru,85.0,34.1,synthetic_realistic
2021-01-04,Bengaluru,86.0,34.5,synthetic_realistic
2021-01-05,Bengaluru,113.0,45.3,synthetic_realistic
2021-01-06,Bengaluru,91.0,36.4,synthetic_realistic
2021-01-07,Bengaluru,92.0,36.7,synthetic_realistic
2021-01-08,Bengaluru,87.0,34.6,synthetic_realistic
2021-01-09,Bengaluru,113.0,45.3,synthetic_realistic
2021-01-10,Bengaluru,99.0,39.5,synthetic_realistic
2021-01-11,Bengaluru,98.0,39.3,synthetic_realistic
2021-01-12,Bengaluru,107.0,42.7,synthetic_realistic
2021-01-13,Bengaluru,104.0,41.4,synthetic_realistic
2021-01-14,Bengaluru,128.0,51.1,synthetic_realistic
2021-01-15,Bengaluru,82.0,33.0,synthetic_realistic
2021-01-16,Bengaluru,101.0,40.6,synthetic_realistic
2021-01-17,Bengaluru,122.0,49.0,synthetic_realistic
2021-01-18,Bengaluru,113.0,45.1,synthetic_realistic
2021-01-19,Bengaluru,126.0,50.3,synthetic_realistic
2021-01-20,Bengaluru,100.0,39.9,synthetic_realistic
2021-01-21,Bengaluru,89.0,35.8,synthetic_realistic
2021-01-22,Bengaluru,82.0,33.0,synthetic_realistic
2021-01-23,Bengaluru,80.0,32.0,synthetic_realistic
2021-01-24,Bengaluru,99.0,39.6,synthetic_realistic
2021-01-25,Bengaluru,116.0,46.3,synthetic_realistic
2021-01-26,Bengaluru,101.0,40.5,synthetic_realistic
2021-01-27,Bengaluru,96.0,38.4,synthetic_realistic
2021-01-28,Bengaluru,118.0,47.1,synthetic_realistic
2021-01-29,Bengaluru,103.0,41.3,synthetic_realistic
2021-01-30,Bengaluru,86.0,34.3,synthetic_realistic
2021-01-31,Bengaluru,75.0,30.1,synthetic_realistic
2021-02-01,Bengaluru,108.0,43.2,synthetic_realistic
2021-02-02,Bengaluru,98.0,39.2,synthetic_realistic
